cliente_id,genero,edad,estado,piezas_compradas,monto_compra,fecha_ultima_compra
3004,Masculino,40.0,Yucatán,3,754.66,2023-04-15
3005,Masculino,34.0,Nuevo León,3,271.5,2023-12-15
3006,Masculino,17.0,CDMX,6,361.11,2023-12-18
3007,Masculino,26.0,Yucatán,6,714.01,2023-09-05
3008,Femenino,38.0,Puebla,2,626.48,2023-02-27
3009,Masculino,29.0,Nuevo León,1,446.01,2023-09-14
3010,Femenino,28.0,Nuevo León,4,451.29,2023-04-04
3011,Masculino,34.0,Yucatán,3,461.09,2023-12-14
3012,Femenino,38.0,Jalisco,2,615.97,2023-09-10
3013,Femenino,20.0,Nuevo León,4,618.26,2023-08-06
3014,Femenino,40.0,Jalisco,1,581.67,2023-03-23
3015,Masculino,26.0,Nuevo León,3,607.57,2023-09-05
3016,Femenino,34.0,Nuevo León,2,577.18,2023-09-14
3017,Masculino,34.0,Nuevo León,2,131.68,2023-10-31
3018,Femenino,29.0,Puebla,5,548.64,2023-12-21
3019,Femenino,24.0,Jalisco,2,442.43,2023-10-16
3020,Masculino,32.0,Puebla,1,820.76,2023-03-13
3021,Femenino,51.0,Jalisco,3,277.61,2023-12-13
3022,Femenino,21.0,Puebla,0,315.45,2023-12-23
3023,Masculino,51.0,Puebla,3,515.76,2023-06-19
3024,Femenino,32.0,Puebla,3,316.76,2023-09-05
3025,Femenino,35.0,Yucatán,1,880.2,2023-07-05
3026,Femenino,24.0,Puebla,1,583.13,2023-04-18
3027,Masculino,27.0,Nuevo León,3,411.38,2023-04-22
3028,Masculino,29.0,CDMX,6,558.13,2023-08-12
3029,Masculino,24.0,Puebla,3,533.18,2023-07-30
3030,Masculino,32.0,CDMX,4,402.35,2023-06-07
3031,Femenino,30.0,CDMX,4,306.97,2023-03-01
3032,Femenino,53.0,Nuevo León,2,330.92,2023-05-04
3033,Masculino,23.0,CDMX,2,432.87,2023-09-23
3034,Femenino,36.0,CDMX,2,647.39,2023-01-16
3035,Femenino,37.0,CDMX,1,592.11,2023-09-16
3036,Femenino,24.0,Jalisco,3,828.4,2023-12-08
3037,Femenino,41.0,Puebla,2,372.08,2023-03-27
3038,Otro,31.0,Puebla,3,319.91,2023-03-26
3039,Femenino,10.0,CDMX,1,475.44,2023-06-04
3040,Masculino,41.0,Nuevo León,3,564.55,2023-03-07
3041,Femenino,23.0,Jalisco,5,568.51,2023-05-31
3042,Otro,24.0,Nuevo León,2,553.86,2023-02-08
3043,Femenino,41.0,Nuevo León,1,531.22,2023-12-27
3044,Femenino,31.0,CDMX,1,417.9,2023-05-22
3045,Masculino,44.0,Yucatán,6,437.53,2023-12-17
3046,Masculino,47.0,CDMX,7,736.01,2023-06-24
3047,Femenino,28.0,Yucatán,0,321.14,2023-02-20
3048,Femenino,42.0,Jalisco,0,536.66,2023-05-27
3049,Femenino,27.0,Yucatán,1,674.23,2023-10-13
3050,Femenino,57.0,CDMX,1,347.73,2023-09-29
3051,Femenino,28.0,CDMX,3,347.15,2023-03-17
3052,Masculino,45.0,Nuevo León,4,543.12,2023-03-05
3053,Femenino,43.0,CDMX,3,564.48,2023-11-12
3054,Femenino,38.0,CDMX,3,452.58,2023-08-04
3055,Masculino,28.0,Puebla,2,567.59,2023-02-11
3056,Otro,33.0,Puebla,5,253.09,2023-08-12
3057,Masculino,13.0,Nuevo León,3,403.81,2023-02-19
3058,Femenino,37.0,Yucatán,5,674.0,2023-10-02
3059,Femenino,38.0,Yucatán,2,222.76,2023-02-16
3060,Masculino,36.0,Puebla,2,807.96,2023-03-03
3061,Femenino,5.0,Jalisco,1,480.25,2023-11-21
3062,Femenino,22.0,Puebla,4,741.03,2023-08-25
3063,Masculino,27.0,Jalisco,4,674.51,2023-06-23
3064,Masculino,37.0,Yucatán,2,533.79,2023-11-15
3065,Masculino,37.0,Puebla,2,539.33,2023-02-16
3066,Femenino,33.0,CDMX,5,784.04,2023-06-28
3067,Femenino,41.0,Jalisco,3,340.13,2023-08-12
3068,Otro,24.0,Jalisco,2,483.42,2023-05-08
3069,Femenino,41.0,Jalisco,4,410.96,2023-08-07
3070,Masculino,39.0,Yucatán,4,374.91,2023-01-02
3071,Masculino,38.0,Nuevo León,0,672.3,2023-10-20
3072,Masculino,33.0,CDMX,7,558.3,2023-06-14
3073,Femenino,53.0,Puebla,5,553.68,2023-05-30
3074,Femenino,39.0,Jalisco,2,554.25,2023-12-20
3075,Masculino,25.0,Yucatán,2,617.08,2023-03-05
3076,Masculino,37.0,Jalisco,3,471.65,2023-08-07
3077,Masculino,42.0,Puebla,5,661.97,2023-03-22
3078,Femenino,29.0,CDMX,2,485.75,2023-03-28
3079,Femenino,45.0,Jalisco,2,500.51,2023-03-15
3080,Masculino,38.0,Yucatán,2,443.15,2023-09-28
3081,Masculino,11.0,Yucatán,4,474.45,2023-11-02
3082,Masculino,37.0,Nuevo León,7,545.22,2023-02-09
3083,Femenino,30.0,Yucatán,3,493.2,2023-06-13
3084,Masculino,40.0,Nuevo León,4,,2023-12-29
3085,Masculino,44.0,CDMX,6,465.18,2023-06-16
3086,Masculino,36.0,Puebla,2,450.06,2023-01-16
3087,Femenino,51.0,Nuevo León,4,474.1,2023-11-08
3088,Femenino,33.0,Jalisco,0,216.6,2023-04-29
3089,Masculino,41.0,Jalisco,2,607.37,2023-10-18
3090,Femenino,,Puebla,3,472.15,2023-02-21
3091,Femenino,34.0,Yucatán,3,547.53,2023-10-30
3092,Masculino,42.0,Jalisco,6,573.96,2023-08-04
3093,Femenino,29.0,Nuevo León,3,333.4,2023-08-21
3094,Masculino,30.0,Puebla,5,589.77,2023-12-05
3095,Femenino,21.0,Jalisco,3,339.94,2023-06-09
3096,Masculino,37.0,Yucatán,3,546.18,2023-08-26
3097,Otro,38.0,Yucatán,2,225.31,2023-10-17
3098,Femenino,46.0,Jalisco,2,162.45,2023-12-04
3099,Femenino,42.0,Puebla,2,633.41,2023-09-24
3100,Femenino,32.0,CDMX,2,575.52,2023-11-27
3101,Femenino,23.0,Jalisco,6,466.07,2023-12-04
3102,Masculino,39.0,Yucatán,3,486.73,2023-09-14
3103,Masculino,46.0,CDMX,0,252.3,2023-06-01
3104,Femenino,42.0,Puebla,3,486.56,2023-02-10
3105,Femenino,45.0,Yucatán,5,504.69,2023-11-01
3106,Femenino,32.0,Puebla,4,423.74,2023-05-20
3107,Masculino,30.0,Jalisco,3,463.68,2023-07-12
3108,Femenino,27.0,Puebla,0,341.16,2023-04-21
3109,Masculino,34.0,Yucatán,3,265.82,2023-12-16
3110,Masculino,34.0,Jalisco,4,513.9,2023-08-03
3111,Masculino,37.0,Yucatán,4,301.58,2023-02-28
3112,Femenino,33.0,Yucatán,4,556.65,2023-03-13
3113,Masculino,33.0,CDMX,5,539.12,2023-01-17
3114,Femenino,27.0,Nuevo León,3,642.56,2023-05-14
3115,Femenino,44.0,Puebla,4,536.64,2023-03-01
3116,Masculino,35.0,Puebla,2,941.27,2023-11-08
3117,Masculino,33.0,CDMX,3,440.0,2023-05-20
3118,Femenino,27.0,Puebla,1,543.52,2023-01-21
3119,Femenino,21.0,CDMX,3,392.59,2023-11-27
3120,Femenino,48.0,Puebla,1,641.03,2023-07-13
3121,Femenino,40.0,Puebla,3,509.55,2023-05-28
3122,Femenino,18.0,Yucatán,3,221.5,2023-11-16
3123,Femenino,42.0,CDMX,1,361.35,2023-04-22
3124,Femenino,44.0,Puebla,1,460.94,2023-10-03
3125,Masculino,36.0,Nuevo León,6,296.71,2023-04-05
3126,Masculino,50.0,CDMX,5,566.12,2023-06-13
3127,Masculino,37.0,CDMX,2,272.59,2023-11-14
3128,Femenino,20.0,CDMX,2,453.06,2023-01-24
3129,Masculino,38.0,Yucatán,2,439.12,2023-07-05
3130,Masculino,37.0,CDMX,3,634.41,2023-02-18
3131,Masculino,28.0,Yucatán,4,450.38,2023-07-28
3132,Masculino,40.0,Nuevo León,0,610.56,2023-08-14
3133,Masculino,18.0,Jalisco,4,545.05,2023-06-30
3134,Masculino,44.0,Yucatán,5,311.6,2023-09-24
3135,Femenino,26.0,Puebla,2,814.92,2023-06-26
3136,Masculino,25.0,CDMX,3,646.02,2023-03-28
3137,Masculino,33.0,Jalisco,2,340.33,2023-04-23
3138,Masculino,39.0,Yucatán,1,324.51,2023-09-04
3139,Masculino,36.0,Puebla,2,666.04,2023-05-01
3140,Femenino,27.0,Jalisco,3,618.54,2023-10-28
3141,Femenino,29.0,Nuevo León,3,585.07,2023-02-18
3142,Masculino,23.0,Yucatán,4,338.98,2023-06-17
3143,Masculino,32.0,Yucatán,4,391.97,2023-08-06
3144,Masculino,45.0,Nuevo León,6,680.1,2023-09-22
3145,Femenino,34.0,Yucatán,1,572.67,2023-09-21
3146,Femenino,43.0,CDMX,5,373.73,2023-06-29
3147,Masculino,49.0,Yucatán,5,693.41,2023-10-09
3148,Masculino,29.0,CDMX,3,784.28,2023-09-01
3149,Masculino,33.0,Yucatán,6,413.42,2023-04-07
3150,Femenino,,Puebla,7,384.29,2023-11-16
3151,Masculino,49.0,Puebla,4,710.34,2023-07-18
3152,Femenino,18.0,Jalisco,3,731.26,2023-12-02
3153,Masculino,38.0,Puebla,5,728.2,2023-06-03
3154,Femenino,35.0,Nuevo León,3,546.57,2023-03-30
3155,Femenino,43.0,Jalisco,6,411.61,2023-02-04
3156,Masculino,27.0,Puebla,1,624.45,2023-04-17
3157,Masculino,26.0,CDMX,1,439.04,2023-12-15
3158,Femenino,28.0,Yucatán,2,430.15,2023-08-22
3159,Masculino,29.0,Puebla,3,515.72,2023-12-14
3160,Femenino,43.0,CDMX,4,492.32,2023-05-24
3161,Femenino,,Jalisco,3,413.01,2023-03-24
3162,Femenino,28.0,Yucatán,4,329.74,2023-06-17
3163,Femenino,17.0,Puebla,2,459.24,2023-09-19
3164,Masculino,,Jalisco,0,395.06,2023-04-01
3165,Femenino,47.0,Puebla,2,286.34,2023-03-08
3166,Masculino,31.0,Jalisco,3,516.92,2023-05-25
3167,Masculino,32.0,Puebla,2,520.78,2023-10-15
3168,Femenino,39.0,CDMX,3,604.04,2023-06-12
3169,Masculino,49.0,Nuevo León,3,515.32,2023-04-06
3170,Femenino,39.0,CDMX,4,484.25,2023-02-22
3171,Masculino,,Yucatán,0,602.35,2023-03-26
3172,Femenino,18.0,Puebla,3,515.86,2023-02-24
3173,Femenino,23.0,Nuevo León,4,536.54,2023-01-07
3174,Femenino,35.0,Nuevo León,3,576.55,2023-09-18
3175,Femenino,28.0,Yucatán,4,408.41,2023-12-05
3176,Femenino,36.0,Yucatán,4,637.91,2023-04-17
3177,Masculino,29.0,Nuevo León,1,499.23,2023-07-18
3178,Masculino,24.0,Yucatán,2,477.65,2023-03-09
3179,Masculino,23.0,Yucatán,2,636.11,2023-01-06
3180,Masculino,50.0,Puebla,2,422.23,2023-12-23
3181,Femenino,,CDMX,4,433.93,2023-11-02
3182,Femenino,52.0,Jalisco,1,568.11,2023-09-09
3183,Femenino,40.0,Nuevo León,4,526.78,2023-01-13
3184,Femenino,30.0,Jalisco,0,993.52,2023-04-22
3185,Masculino,48.0,Nuevo León,5,650.4,2023-12-28
3186,Masculino,34.0,Nuevo León,4,141.09,2023-09-13
3187,Femenino,37.0,CDMX,3,542.1,2023-03-12
3188,Femenino,34.0,Nuevo León,0,223.46,2023-08-13
3189,Masculino,5.0,Nuevo León,2,437.76,2023-01-06
3190,Masculino,51.0,CDMX,0,526.4,2023-03-16
3191,Femenino,39.0,Yucatán,2,430.89,2023-02-24
3192,Masculino,38.0,Jalisco,4,171.31,2023-02-03
3193,Masculino,34.0,Nuevo León,2,508.89,2023-07-20
3194,Femenino,36.0,CDMX,3,415.61,2023-11-23
3195,Femenino,29.0,Nuevo León,1,596.25,2023-10-20
3196,Masculino,41.0,CDMX,2,215.47,2023-02-18
3197,Masculino,21.0,Jalisco,2,390.89,2023-04-03
3198,Masculino,36.0,Puebla,2,622.2,2023-12-07
3199,Femenino,40.0,Yucatán,1,165.51,2023-09-29
3200,Femenino,33.0,Puebla,2,571.46,2023-06-03
3201,Masculino,38.0,CDMX,4,383.12,2023-04-27
3202,Masculino,25.0,Nuevo León,4,464.92,2023-08-11
3203,Femenino,25.0,Yucatán,4,328.38,2023-11-03
3204,Masculino,37.0,Jalisco,5,452.88,2023-03-16
3205,Masculino,41.0,Yucatán,2,343.07,2023-12-18
3206,Masculino,16.0,Nuevo León,1,316.25,2023-12-12
3207,Masculino,40.0,Puebla,4,621.32,2023-11-15
3208,Masculino,29.0,CDMX,2,479.81,2023-03-01
3209,Femenino,33.0,Puebla,3,536.23,2023-06-14
3210,Masculino,21.0,Yucatán,0,510.0,2023-05-28
3211,Femenino,26.0,Nuevo León,2,693.04,2023-07-24
3212,Masculino,44.0,CDMX,3,557.28,2023-07-07
3213,Femenino,35.0,Nuevo León,1,577.35,2023-12-19
3214,Masculino,31.0,Nuevo León,0,608.15,2023-11-10
3215,Femenino,33.0,Yucatán,3,371.18,2023-06-20
3216,Femenino,39.0,Puebla,6,,2023-07-15
3217,Femenino,39.0,Nuevo León,3,299.86,2023-02-23
3218,Femenino,34.0,Nuevo León,5,543.96,2023-04-24
3219,Masculino,45.0,Nuevo León,4,543.13,2023-09-24
3220,Masculino,44.0,CDMX,2,856.72,2023-07-13
3221,Masculino,39.0,Nuevo León,5,560.17,2023-01-22
3222,Femenino,35.0,Nuevo León,1,384.26,2023-01-04
3223,Femenino,41.0,Yucatán,1,404.78,2023-02-11
3224,Femenino,38.0,Nuevo León,5,432.99,2023-02-21
3225,Femenino,45.0,Nuevo León,3,516.34,2023-02-13
3226,Masculino,43.0,Yucatán,2,528.03,2023-09-11
3227,Femenino,24.0,CDMX,1,559.78,2023-03-17
3228,Femenino,24.0,Puebla,5,503.96,2023-12-19
3229,Femenino,27.0,Yucatán,4,579.42,2023-03-11
3230,Femenino,44.0,CDMX,3,328.74,2023-04-17
3231,Masculino,19.0,Puebla,0,258.88,2023-09-14
3232,Masculino,38.0,Nuevo León,1,665.31,2023-04-14
3233,Femenino,38.0,Yucatán,2,261.34,2023-08-18
3234,Femenino,46.0,Nuevo León,9,486.81,2023-01-20
3235,Femenino,36.0,Yucatán,1,378.02,2023-08-24
3236,Femenino,21.0,Puebla,2,764.25,2023-04-24
3237,Femenino,25.0,CDMX,3,782.77,2023-11-21
3238,Masculino,,Yucatán,4,501.95,2023-02-06
3239,Masculino,29.0,CDMX,1,453.48,2023-12-26
3240,Masculino,33.0,Nuevo León,2,462.18,2023-06-28
3241,Femenino,23.0,Nuevo León,3,528.99,2023-01-02
3242,Femenino,49.0,Puebla,3,628.29,2023-03-19
3243,Masculino,21.0,Puebla,6,1005.18,2023-02-19
3244,Masculino,48.0,Jalisco,5,341.18,2023-07-29
3245,Masculino,46.0,Jalisco,3,536.3,2023-05-25
3246,Femenino,43.0,Puebla,1,476.8,2023-04-14
3247,Masculino,28.0,Nuevo León,2,421.92,2023-02-25
3248,Femenino,38.0,CDMX,2,434.76,2023-12-28
3249,Masculino,22.0,Puebla,2,483.37,2023-10-14
3250,Masculino,44.0,CDMX,2,529.5,2023-10-19
3251,Masculino,34.0,Jalisco,6,556.33,2023-10-02
3252,Femenino,30.0,CDMX,4,574.92,2023-11-13
3253,Masculino,22.0,Puebla,3,289.51,2023-12-03
3254,Femenino,10.0,Nuevo León,2,398.99,2023-12-10
3255,Femenino,24.0,Puebla,1,581.36,2023-08-25
3256,Femenino,46.0,Yucatán,1,715.89,2023-05-12
3257,Masculino,30.0,Yucatán,4,571.56,2023-11-21
3258,Femenino,33.0,Yucatán,5,454.97,2023-10-30
3259,Femenino,41.0,Nuevo León,4,570.98,2023-05-03
3260,Masculino,53.0,Puebla,1,,2023-02-10
3261,Femenino,48.0,Yucatán,4,342.81,2023-03-31
3262,Masculino,25.0,Puebla,2,473.56,2023-07-14
3263,Femenino,15.0,Jalisco,4,525.82,2023-01-23
3264,Femenino,58.0,Yucatán,1,607.95,2023-09-26
3265,Masculino,57.0,Yucatán,2,713.27,2023-08-02
3266,Femenino,36.0,Nuevo León,4,768.42,2023-08-11
3267,Femenino,22.0,Puebla,1,249.3,2023-11-13
3268,Masculino,44.0,Nuevo León,3,471.75,2023-11-24
3269,Masculino,33.0,Nuevo León,3,724.37,2023-06-23
3270,Masculino,33.0,Puebla,7,616.01,2023-03-27
3271,Femenino,43.0,Jalisco,4,623.31,2023-10-26
3272,Femenino,38.0,Puebla,3,390.68,2023-01-15
3273,Masculino,23.0,Jalisco,1,396.56,2023-01-30
3274,Masculino,31.0,Nuevo León,3,598.84,2023-04-23
3275,Masculino,,Jalisco,2,428.24,2023-05-07
3276,Masculino,40.0,Jalisco,3,329.71,2023-01-25
3277,Masculino,37.0,Jalisco,3,515.27,2023-11-05
3278,Masculino,44.0,Yucatán,2,471.02,2023-01-02
3279,Femenino,31.0,Yucatán,5,630.31,2023-03-06
3280,Masculino,,Nuevo León,3,561.69,2023-12-06
3281,Femenino,1.0,Puebla,0,790.16,2023-06-21
3282,Femenino,30.0,Jalisco,2,351.56,2023-06-03
3283,Masculino,42.0,Yucatán,2,506.52,2023-03-24
3284,Masculino,31.0,Puebla,1,584.86,2023-06-08
3285,Femenino,30.0,Jalisco,3,579.24,2023-12-01
3286,Femenino,24.0,Puebla,7,538.49,2023-04-16
3287,Femenino,45.0,CDMX,1,238.66,2023-11-04
3288,Masculino,40.0,Jalisco,6,205.64,2023-09-15
3289,Masculino,43.0,Puebla,6,338.77,2023-02-19
3290,Femenino,17.0,Jalisco,3,574.47,2023-08-13
3291,Femenino,33.0,Jalisco,2,215.12,2023-08-28
3292,Masculino,32.0,CDMX,1,599.13,2023-02-15
3293,Femenino,32.0,Puebla,5,454.56,2023-07-05
3294,Masculino,28.0,Nuevo León,3,449.61,2023-03-26
3295,Otro,31.0,Yucatán,1,791.42,2023-08-01
3296,Femenino,43.0,Jalisco,3,768.21,2023-08-23
3297,Masculino,15.0,Jalisco,3,398.96,2023-09-26
3298,Femenino,52.0,Jalisco,6,616.24,2023-12-02
3299,Femenino,39.0,Jalisco,3,505.74,2023-03-24
3300,Masculino,34.0,Yucatán,3,628.32,2023-07-05
3301,Femenino,44.0,Nuevo León,1,441.31,2023-03-03
3302,Otro,20.0,CDMX,1,299.8,2023-10-06
3303,Masculino,28.0,Nuevo León,2,493.72,2023-09-17
3304,Femenino,33.0,Yucatán,6,621.72,2023-06-08
3305,Femenino,48.0,Puebla,5,479.26,2023-08-22
3306,Femenino,34.0,CDMX,1,623.77,2023-11-06
3307,Femenino,39.0,CDMX,2,691.04,2023-08-03
3308,Femenino,29.0,Puebla,2,676.81,2023-08-08
3309,Femenino,39.0,Jalisco,2,570.52,2023-02-14
3310,Femenino,51.0,Yucatán,3,302.16,2023-03-28
3311,Masculino,44.0,Puebla,2,203.91,2023-02-14
3312,Masculino,34.0,Nuevo León,1,588.36,2023-05-05
3313,Masculino,41.0,Nuevo León,5,617.23,2023-09-02
3314,Femenino,40.0,Puebla,2,501.54,2023-02-12
3315,Femenino,40.0,Yucatán,3,539.47,2023-05-05
3316,Masculino,46.0,CDMX,0,485.77,2023-08-28
3317,Masculino,46.0,CDMX,3,510.34,2023-07-11
3318,Femenino,33.0,Jalisco,5,557.21,2023-11-13
3319,Masculino,41.0,Yucatán,2,635.62,2023-08-14
3320,Masculino,31.0,Nuevo León,5,516.82,2023-06-25
3321,Masculino,25.0,Nuevo León,7,502.73,2023-03-16
3322,Femenino,32.0,Jalisco,2,478.39,2023-08-29
3323,Masculino,34.0,Nuevo León,6,,2023-01-08
3324,Masculino,18.0,Jalisco,4,199.63,2023-06-11
3325,Masculino,43.0,Jalisco,4,637.02,2023-01-08
3326,Masculino,7.0,Puebla,1,471.31,2023-02-21
3327,Masculino,,CDMX,4,382.49,2023-03-22
3328,Masculino,50.0,Yucatán,2,706.57,2023-01-08
3329,Femenino,32.0,Yucatán,8,458.86,2023-11-14
3330,Masculino,35.0,CDMX,3,342.98,2023-11-17
3331,Masculino,38.0,Yucatán,5,611.32,2023-05-22
3332,Masculino,29.0,Nuevo León,1,428.41,2023-03-10
3333,Femenino,36.0,Nuevo León,5,443.69,2023-12-13
3334,Femenino,33.0,Yucatán,3,628.59,2023-03-28
3335,Masculino,34.0,Puebla,6,647.7,2023-05-20
3336,Masculino,36.0,Yucatán,2,298.1,2023-11-16
3337,Masculino,21.0,Jalisco,2,487.97,2023-05-04
3338,Masculino,35.0,Jalisco,5,282.61,2023-10-13
3339,Masculino,36.0,CDMX,4,435.46,2023-05-16
3340,Masculino,36.0,Nuevo León,2,381.44,2023-11-18
3341,Masculino,32.0,Puebla,2,657.88,2023-07-16
3342,Masculino,46.0,Yucatán,0,335.95,2023-07-24
3343,Masculino,31.0,Jalisco,2,581.7,2023-07-28
3344,Femenino,37.0,Nuevo León,3,455.36,2023-03-20
3345,Femenino,47.0,Nuevo León,3,260.51,2023-04-16
3346,Masculino,34.0,Puebla,3,376.3,2023-04-22
3347,Femenino,37.0,Puebla,1,305.26,2023-04-25
3348,Femenino,34.0,Puebla,3,377.16,2023-03-08
3349,Femenino,47.0,Puebla,4,348.7,2023-05-18
3350,Femenino,32.0,Jalisco,2,450.49,2023-05-23
3351,Femenino,47.0,Puebla,4,643.77,2023-07-10
3352,Femenino,33.0,Nuevo León,3,372.26,2023-05-15
3353,Masculino,26.0,Nuevo León,6,330.14,2023-10-03
3354,Masculino,41.0,Yucatán,3,409.33,2023-07-07
3355,Femenino,31.0,Nuevo León,4,454.68,2023-09-21
3356,Femenino,41.0,Nuevo León,3,383.24,2023-03-31
3357,Masculino,7.0,Jalisco,1,305.76,2023-02-27
3358,Femenino,35.0,Nuevo León,2,612.92,2023-05-16
3359,Masculino,30.0,CDMX,2,586.49,2023-10-13
3360,Masculino,,Nuevo León,3,485.17,2023-04-19
3361,Masculino,29.0,Yucatán,5,726.29,2023-12-06
3362,Femenino,29.0,Yucatán,2,871.0,2023-02-23
3363,Masculino,34.0,Puebla,4,699.13,2023-07-01
3364,Femenino,21.0,Jalisco,4,184.51,2023-08-11
3365,Masculino,38.0,Yucatán,3,546.76,2023-09-13
3366,Masculino,48.0,CDMX,3,382.43,2023-06-06
3367,Femenino,37.0,CDMX,6,446.3,2023-06-30
3368,Femenino,,Puebla,4,259.73,2023-08-10
3369,Femenino,45.0,Jalisco,2,539.4,2023-01-31
3370,Masculino,47.0,Jalisco,3,759.7,2023-01-04
3371,Femenino,53.0,Nuevo León,0,490.24,2023-10-27
3372,Masculino,30.0,CDMX,4,652.37,2023-04-04
3373,Femenino,27.0,CDMX,4,551.59,2023-09-06
3374,Masculino,42.0,CDMX,1,614.47,2023-01-22
3375,Masculino,42.0,CDMX,1,159.57,2023-05-06
3376,Masculino,42.0,Yucatán,6,564.74,2023-04-06
3377,Masculino,53.0,Jalisco,2,627.27,2023-01-30
3378,Femenino,35.0,Nuevo León,1,755.53,2023-01-05
3379,Femenino,39.0,Yucatán,2,284.05,2023-07-13
3380,Masculino,25.0,Jalisco,3,746.16,2023-07-17
3381,Femenino,56.0,Puebla,1,450.45,2023-04-17
3382,Femenino,31.0,CDMX,3,,2023-04-17
3383,Femenino,31.0,Nuevo León,3,641.58,2023-03-15
3384,Femenino,31.0,Jalisco,2,638.75,2023-12-02
3385,Femenino,28.0,Puebla,2,241.56,2023-02-17
3386,Masculino,27.0,CDMX,3,,2023-03-19
3387,Femenino,29.0,Puebla,6,341.1,2023-05-24
3388,Masculino,21.0,Puebla,3,508.13,2023-02-17
3389,Femenino,27.0,Yucatán,4,408.77,2023-05-09
3390,Masculino,54.0,Puebla,3,250.94,2023-01-16
3391,Femenino,42.0,Yucatán,0,348.03,2023-01-20
3392,Masculino,44.0,Yucatán,2,584.17,2023-02-28
3393,Masculino,46.0,Puebla,4,552.06,2023-09-08
3394,Femenino,53.0,Jalisco,1,334.92,2023-09-18
3395,Masculino,17.0,Puebla,4,413.84,2023-07-13
3396,Otro,22.0,Puebla,2,537.15,2023-08-29
3397,Masculino,26.0,Jalisco,4,543.68,2023-06-16
3398,Masculino,30.0,CDMX,2,601.46,2023-02-13
3399,Femenino,31.0,Nuevo León,5,534.69,2023-06-18
3400,Masculino,30.0,CDMX,2,588.66,2023-12-18
3401,Femenino,37.0,Puebla,5,490.16,2023-03-03
3402,Femenino,35.0,CDMX,5,574.96,2023-03-16
3403,Otro,27.0,Nuevo León,1,740.72,2023-10-09
3404,Femenino,13.0,CDMX,2,735.75,2023-02-20
3405,Masculino,25.0,Nuevo León,2,505.51,2023-04-05
3406,Masculino,29.0,CDMX,2,324.45,2023-09-03
3407,Masculino,32.0,Yucatán,5,701.65,2023-08-06
3408,Otro,23.0,Puebla,2,147.55,2023-11-01
3409,Femenino,30.0,Nuevo León,3,578.02,2023-11-27
3410,Femenino,23.0,Puebla,4,572.76,2023-08-02
3411,Femenino,33.0,Yucatán,4,507.17,2023-10-05
3412,Femenino,24.0,CDMX,3,559.45,2023-12-07
3413,Femenino,26.0,Puebla,2,301.94,2023-12-30
3414,Femenino,21.0,CDMX,6,342.37,2023-11-26
3415,Masculino,33.0,CDMX,2,307.98,2023-11-05
3416,Masculino,26.0,Puebla,2,326.41,2023-10-21
3417,Femenino,44.0,Nuevo León,2,394.51,2023-01-25
3418,Masculino,39.0,Nuevo León,1,473.43,2023-09-10
3419,Femenino,34.0,Puebla,1,649.63,2023-04-13
3420,Femenino,27.0,Nuevo León,4,793.43,2023-08-28
3421,Masculino,38.0,Jalisco,1,375.77,2023-02-04
3422,Masculino,41.0,CDMX,1,488.72,2023-03-14
3423,Masculino,36.0,Puebla,2,514.79,2023-06-15
3424,Femenino,51.0,Yucatán,4,366.59,2023-04-11
3425,Masculino,39.0,Puebla,5,430.62,2023-01-04
3426,Masculino,44.0,Puebla,4,753.85,2023-12-01
3427,Masculino,36.0,CDMX,0,679.57,2023-07-21
3428,Masculino,41.0,Yucatán,2,698.07,2023-10-16
3429,Masculino,27.0,CDMX,3,582.98,2023-05-15
3430,Masculino,30.0,Nuevo León,3,627.25,2023-09-02
3431,Masculino,38.0,Puebla,4,554.52,2023-03-22
3432,Otro,38.0,CDMX,1,739.76,2023-09-17
3433,Masculino,40.0,Jalisco,4,62.29,2023-07-12
3434,Femenino,46.0,Puebla,2,335.82,2023-12-28
3435,Masculino,20.0,Nuevo León,3,278.24,2023-12-06
3436,Femenino,25.0,CDMX,3,397.65,2023-09-22
3437,Femenino,37.0,CDMX,2,,2023-02-01
3438,Masculino,27.0,Jalisco,3,478.38,2023-10-11
3439,Masculino,,Nuevo León,3,371.98,2023-08-08
3440,Masculino,40.0,Jalisco,5,525.41,2023-03-03
3441,Femenino,34.0,Puebla,1,551.89,2023-01-02
3442,Masculino,29.0,Yucatán,4,579.31,2023-05-04
3443,Femenino,30.0,CDMX,3,614.29,2023-09-10
3444,Otro,35.0,Jalisco,6,406.4,2023-03-22
3445,Otro,36.0,CDMX,2,650.22,2023-11-22
3446,Masculino,30.0,CDMX,3,489.15,2023-01-08
3447,Masculino,32.0,Jalisco,2,612.95,2023-05-20
3448,Masculino,48.0,CDMX,3,405.27,2023-05-07
3449,Masculino,48.0,Nuevo León,5,757.46,2023-08-09
3450,Femenino,37.0,Nuevo León,2,575.65,2023-08-12
3451,Femenino,21.0,Yucatán,4,516.89,2023-06-05
3452,Masculino,40.0,Nuevo León,2,318.08,2023-05-13
3453,Masculino,50.0,Jalisco,0,663.01,2023-06-20
3454,Femenino,48.0,Nuevo León,2,337.27,2023-01-12
3455,Masculino,42.0,Yucatán,5,832.58,2023-11-21
3456,Femenino,49.0,Puebla,1,609.91,2023-10-16
3457,Masculino,35.0,Puebla,1,304.32,2023-01-31
3458,Masculino,41.0,Jalisco,5,531.97,2023-06-02
